CustID,Txns,Stores,AvgTxnValue,AvgTxnSize,AvgItems,MoB,PchActiveMths,PromoSales,Gender,HHOwn,HHType,HHSize,Age,Distance,Sales
CUST11349,6,5,197.10,9.28,0.32,15,6,2,F,Rented,Flat,1,36,7.0275,842.41
CUST1135,9,1,156.95,5.65,4.09,23,2,3,F,Owned,Apartment,3,28,2.3142,1720.07
CUST11350,11,2,104.70,8.32,4.48,13,3,11,M,Rented,Apartment,3,33,3.4224,631.69
CUST11351,10,9,153.70,4.04,3.34,19,3,4,F,Owned,Apartment,2,26,2.3302,1240.85
CUST11352,7,7,197.45,7.60,6.04,14,4,2,F,Rented,Apartment,3,32,4.2631,799.34
CUST11353,7,1,220.40,10.57,3.54,23,6,1,M,Owned,Flat,3,34,3.0393,1700.03
CUST11354,7,7,174.70,9.36,8.58,20,6,4,F,Rented,Flat,1,37,14.0280,1304.65
CUST11355,12,10,151.35,2.48,0.04,18,6,2,M,Rented,Flat,4,32,4.4240,1113.72
CUST11356,5,4,128.45,6.57,4.14,16,5,3,F,Rented,Apartment,3,36,2.1174,958.02
CUST11357,10,10,122.80,3.67,1.91,16,6,6,F,Owned,Apartment,3,33,3.6026,948.69
CUST11358,9,3,231.80,12.38,11.28,13,5,5,M,Rented,Flat,2,36,3.8737,715.54
CUST11359,9,2,270.60,12.11,4.75,14,7,5,M,Rented,Apartment,4,40,4.0386,790.32
CUST1136,6,1,117.70,7.12,0.38,13,4,4,M,Rented,Apartment,5,35,0.4750,699.06
CUST11360,11,5,133.70,3.91,2.28,13,5,6,M,Rented,Flat,1,34,3.0149,705.51
CUST11361,7,1,171.55,8.34,1.26,21,2,3,F,Rented,Flat,2,33,0.0422,1673.84
CUST11362,14,12,151.75,4.47,0.89,14,10,12,M,Owned,Apartment,1,35,0.4815,768.61
CUST11363,6,5,225.65,7.58,4.78,13,2,3,M,Rented,Apartment,1,35,3.8103,712.06
CUST11364,7,7,199.70,8.96,3.30,26,7,5,F,Owned,Apartment,3,31,4.8530,2080.20
CUST11365,9,3,223.15,8.41,4.85,17,6,2,F,Rented,Apartment,4,30,16.1117,1019.61
CUST11366,9,5,229.00,5.48,1.48,19,3,6,M,Owned,Apartment,2,34,3.2980,1234.87
CUST11367,8,6,184.05,8.23,2.90,21,3,1,M,Rented,Apartment,3,36,3.3773,1448.64
CUST11368,10,3,125.10,4.94,0.65,16,2,6,M,Owned,Apartment,6,40,3.1343,916.25
CUST11369,12,9,87.35,5.77,4.72,17,3,7,F,Rented,Apartment,3,34,1.4616,954.93
CUST1137,9,7,147.70,8.77,7.84,13,7,3,F,Rented,Apartment,3,28,7.3384,688.42
CUST11370,12,1,80.70,3.31,0.22,13,4,2,F,Owned,Apartment,3,41,2.7765,688.73
CUST11371,5,4,202.25,6.05,0.53,20,4,3,F,Owned,Apartment,5,31,3.2591,1349.11
CUST11372,14,6,77.85,4.53,3.60,15,8,12,M,Rented,Apartment,1,32,3.9576,814.56
CUST11373,13,12,110.45,3.77,1.62,23,12,11,F,Rented,Apartment,2,24,2.9924,1679.62
CUST11374,10,6,166.55,3.06,1.32,17,8,6,F,Rented,Apartment,2,32,3.5290,1037.10
CUST11375,9,1,157.85,5.90,2.62,19,5,2,F,Rented,Apartment,4,32,6.8574,1240.37
CUST11376,7,3,228.20,9.62,0.49,18,3,5,F,Rented,Apartment,2,32,7.2843,1103.97
CUST11377,13,5,140.80,6.76,1.05,22,6,6,M,Owned,Flat,2,27,0.6344,1576.90
CUST11378,10,4,137.70,1.81,0.90,16,7,4,F,Rented,Apartment,1,38,6.5145,905.96
CUST11379,11,8,78.00,2.11,0.80,13,9,8,F,Rented,Flat,1,28,2.1959,646.03
CUST1138,4,3,209.00,5.23,3.38,20,1,1,M,Rented,Apartment,3,26,8.2957,1352.29
CUST11380,7,7,137.65,6.70,3.07,24,3,3,F,Owned,Apartment,1,29,3.9346,1784.64
CUST11381,12,7,139.55,0.95,0.18,20,1,6,F,Owned,Apartment,1,32,1.9269,1305.20
CUST11382,9,7,158.70,11.17,8.76,16,6,7,F,Owned,Flat,1,27,2.5329,906.37
CUST11383,6,6,140.75,8.91,6.09,18,2,5,M,Rented,Flat,4,37,3.4352,1108.73
CUST11384,10,8,130.50,4.97,3.20,23,1,4,F,Owned,Apartment,3,28,4.7826,1645.07
CUST11385,11,8,155.40,3.86,2.87,20,9,5,F,Rented,Apartment,1,35,2.2424,1312.98
CUST11386,12,5,28.30,8.10,2.05,19,5,8,F,Rented,Flat,3,33,5.7171,1165.67
CUST11387,9,5,333.45,9.96,2.37,14,1,4,F,Owned,Apartment,2,32,5.6335,716.54
CUST11388,9,6,148.05,5.62,3.13,22,7,6,F,Rented,Apartment,3,40,8.9693,1537.18
CUST11389,13,8,128.45,7.23,5.45,17,5,13,F,Rented,Apartment,4,24,1.1527,1001.78
CUST1139,10,3,89.40,6.07,0.81,18,1,1,F,Rented,Apartment,2,39,5.5115,1106.95
CUST11390,5,4,150.30,8.65,6.59,16,5,1,M,Rented,Apartment,5,29,6.3564,902.31
CUST11391,8,1,164.05,12.04,1.71,18,6,1,M,Rented,Flat,4,29,6.8173,1102.06
CUST11392,7,5,162.35,9.86,8.91,15,2,4,M,Rented,Apartment,2,40,5.3400,845.92
CUST11393,8,2,269.05,6.36,0.10,16,5,4,F,Rented,Apartment,1,33,6.4878,919.15
CUST11394,9,8,136.30,10.95,5.50,27,4,3,F,Rented,Apartment,3,37,2.1278,2216.18
CUST11395,6,4,143.90,11.82,0.12,18,1,6,M,Rented,Apartment,3,33,7.5227,1117.15
CUST11396,7,2,230.05,10.66,7.28,23,1,5,F,Rented,Flat,2,24,5.3305,1655.66
CUST11397,7,2,212.10,5.23,0.98,18,2,2,M,Rented,Apartment,4,29,13.3631,1141.29
CUST11398,12,9,109.10,5.67,0.55,18,6,4,F,Rented,Apartment,4,44,2.3654,1116.13
CUST11399,10,3,98.00,5.15,2.37,17,7,2,F,Rented,Apartment,2,38,10.9423,995.84
CUST114,10,7,86.95,3.62,2.73,20,3,2,M,Owned,Flat,2,37,8.3581,1333.94
CUST1140,10,6,85.05,6.82,2.43,16,8,4,F,Rented,Apartment,2,32,1.4824,948.07
CUST11400,13,2,60.40,6.93,2.45,17,12,8,M,Owned,Apartment,5,34,6.2356,1013.40
CUST11401,7,4,125.50,9.89,1.78,17,2,7,F,Rented,Apartment,4,25,5.9489,1031.42
CUST11402,16,13,122.30,5.70,3.89,21,7,15,F,Rented,Flat,1,27,3.8109,1407.69
CUST11403,11,1,166.90,5.60,2.27,14,11,2,F,Rented,Flat,2,31,5.3032,780.98
CUST11404,10,8,75.85,2.64,1.68,15,9,6,F,Rented,Apartment,3,29,3.8092,836.41
CUST11405,13,12,105.70,4.69,3.60,20,8,13,F,Owned,Apartment,4,34,3.3017,1312.64
CUST11406,13,13,69.90,6.79,5.05,19,11,4,F,Owned,Apartment,3,36,6.6621,1202.20
CUST11407,7,6,165.25,6.22,0.92,25,1,3,F,Rented,Apartment,2,32,1.8058,1966.75
CUST11408,11,5,78.15,1.83,0.62,21,4,7,F,Rented,Apartment,2,37,4.2855,1387.66
CUST11409,5,3,196.85,4.31,3.84,18,5,2,M,Rented,Flat,1,30,2.9627,1107.55
CUST1141,9,6,220.70,4.45,2.74,15,5,8,F,Owned,Flat,2,25,2.9202,831.31
CUST11410,7,3,209.00,9.48,2.56,13,4,5,F,Owned,Apartment,2,29,4.2424,710.98
CUST11411,13,8,155.60,5.76,4.18,17,2,4,F,Rented,Flat,1,28,4.0433,1011.26
CUST11412,8,1,223.35,9.04,4.25,19,3,2,M,Rented,Apartment,3,38,4.1925,1231.31
CUST11413,15,10,160.40,5.33,2.08,19,12,15,F,Rented,Apartment,2,40,1.3266,1246.09
CUST11414,9,4,246.70,6.99,5.78,16,4,1,F,Rented,Apartment,2,29,7.7735,951.36
CUST11415,11,6,22.70,3.04,1.80,14,11,7,F,Rented,Apartment,6,34,2.7269,713.07
CUST11416,11,4,128.75,3.32,0.05,16,6,2,F,Owned,Apartment,3,33,9.5060,947.55
CUST11417,5,3,184.40,8.31,3.19,17,3,3,F,Owned,Flat,3,35,5.5928,1010.98
CUST11418,8,8,245.95,4.17,2.83,14,3,1,F,Rented,Apartment,2,36,2.9446,812.50
CUST11419,8,6,212.85,6.04,5.48,21,6,4,F,Rented,Apartment,2,29,3.0107,1431.51
CUST1142,4,4,231.80,5.98,0.33,16,1,4,M,Owned,Flat,4,32,7.5869,918.10
CUST11420,9,8,143.85,7.19,0.85,14,6,6,F,Rented,Flat,4,34,5.4421,748.65
CUST11421,10,1,72.55,4.08,0.50,18,1,2,F,Rented,Flat,5,34,2.2212,1087.36
CUST11422,12,3,126.10,4.52,1.12,20,9,7,F,Owned,Apartment,3,35,3.4608,1351.66
CUST11423,10,6,96.30,1.85,0.14,17,2,2,F,Rented,Apartment,3,32,2.4657,973.37
CUST11424,10,8,79.80,3.74,0.27,26,9,8,F,Rented,Flat,3,38,1.7685,2081.58
CUST11425,11,6,84.80,4.09,1.44,13,10,4,F,Rented,Apartment,1,34,1.2826,747.16
CUST11426,8,8,215.90,9.55,0.26,14,5,1,F,Owned,Flat,1,25,2.5917,773.83
CUST11427,6,1,186.70,5.67,0.17,17,2,3,F,Rented,Apartment,4,38,10.0813,1018.53
CUST11428,10,9,107.60,2.14,1.96,19,8,1,F,Owned,Apartment,3,27,1.4539,1202.08
CUST11429,10,4,61.45,2.28,0.07,14,8,5,M,Owned,Apartment,4,26,1.8337,766.49
CUST1143,11,9,77.20,4.02,1.11,16,3,5,F,Rented,Flat,3,32,4.6448,900.16
CUST11430,8,1,236.30,7.51,6.57,15,6,1,M,Owned,Apartment,2,43,1.3195,892.76
CUST11431,13,5,70.55,4.82,0.00,15,7,13,F,Owned,Flat,3,31,2.0822,808.73
CUST11432,7,6,165.35,6.54,0.51,19,2,2,F,Owned,Apartment,1,27,6.9971,1200.50
CUST11433,9,9,79.30,13.14,8.87,17,4,7,M,Rented,Flat,1,33,5.3934,982.37
CUST11434,7,3,169.10,7.28,1.35,20,1,3,M,Owned,Flat,2,30,5.7726,1337.78
CUST11435,10,7,144.75,6.79,0.45,19,9,1,M,Owned,Apartment,3,40,3.1180,1238.56
CUST11436,8,2,227.00,5.72,1.23,19,6,7,M,Owned,Apartment,1,31,1.9437,1238.53
CUST11437,9,7,189.45,6.36,1.00,25,4,6,F,Rented,Flat,2,29,4.3594,1933.11
CUST11438,8,5,170.90,7.25,1.91,22,7,3,F,Rented,Flat,5,28,6.5455,1501.73
CUST11439,7,1,179.00,3.86,2.67,15,6,6,F,Rented,Apartment,4,25,2.2657,852.75
CUST1144,11,3,143.90,2.54,1.77,26,3,4,F,Rented,Apartment,4,26,1.3379,2097.69
CUST11440,9,4,161.95,5.45,1.77,16,8,3,F,Rented,Apartment,1,28,8.1186,942.69
CUST11441,6,3,198.35,7.20,3.45,15,2,5,F,Rented,Apartment,1,25,7.4136,846.51
CUST11442,8,3,169.40,5.17,4.38,16,5,7,F,Rented,Apartment,4,29,7.9338,944.48
CUST11443,12,7,101.05,4.09,1.90,15,8,9,F,Rented,Flat,3,28,0.4686,840.89
CUST11444,10,9,193.65,6.00,4.92,14,1,9,M,Owned,Apartment,2,29,7.0469,762.36
CUST11445,8,5,125.75,8.08,2.47,16,2,7,F,Rented,Apartment,5,37,6.4838,923.96
CUST11446,8,8,58.15,14.12,7.23,17,4,6,F,Rented,Apartment,1,46,10.0333,974.46
CUST11447,10,2,89.05,3.43,1.10,20,3,8,F,Rented,Apartment,3,24,1.6565,1316.57
CUST11448,11,5,137.00,3.39,2.75,16,8,10,F,Rented,Apartment,2,46,9.8210,938.49
CUST11449,7,6,128.95,8.99,3.68,21,4,5,M,Owned,Apartment,2,30,0.1976,1456.97
CUST1145,10,1,167.10,5.45,3.03,18,2,6,F,Rented,Apartment,4,29,2.0520,1100.83
CUST11450,7,2,111.30,6.41,0.40,20,3,7,F,Owned,Apartment,3,34,3.1821,1301.36
CUST11451,5,4,147.00,11.33,9.37,15,1,1,M,Rented,Apartment,1,39,2.6846,832.42
CUST11452,10,3,100.10,1.81,0.12,15,3,10,F,Owned,Apartment,6,37,7.4978,797.12
CUST11453,12,12,89.65,4.73,1.43,13,2,4,M,Owned,Apartment,2,33,0.4396,706.92
CUST11454,10,5,90.55,1.68,0.74,12,6,1,F,Rented,Apartment,4,42,1.8596,606.25
CUST11455,13,5,46.25,3.20,2.14,14,4,4,F,Rented,Apartment,5,31,2.1669,766.21
CUST11456,7,5,245.90,8.53,5.78,15,4,2,F,Owned,Flat,3,33,1.8502,842.61
CUST11457,10,1,80.60,5.25,3.70,14,10,9,M,Rented,Apartment,3,46,2.0650,763.14
CUST11458,8,8,195.30,8.75,3.37,15,5,1,F,Rented,Apartment,4,38,5.5322,855.16
CUST11459,10,9,142.90,5.23,3.41,14,8,7,F,Rented,Flat,4,37,0.4387,809.31
CUST1146,9,3,165.60,9.13,2.80,20,9,9,F,Owned,Apartment,1,31,6.9815,1324.92
CUST11460,8,3,145.30,6.59,0.84,14,1,6,M,Owned,Apartment,1,26,7.8031,728.30
CUST11461,9,3,209.90,3.35,0.71,16,3,5,M,Owned,Apartment,4,32,3.6126,940.16
CUST11462,4,1,220.65,8.11,7.28,13,3,2,F,Rented,Apartment,2,25,8.4166,705.47
CUST11463,3,3,219.25,5.99,0.18,18,3,1,F,Rented,Apartment,2,26,1.1744,1130.00
CUST11464,10,1,123.20,5.98,2.72,16,5,2,F,Rented,Apartment,2,30,2.7776,921.00
CUST11465,8,4,224.65,8.05,0.03,18,8,7,M,Rented,Apartment,4,36,4.1354,1097.04
CUST11466,8,8,149.85,8.59,4.15,19,7,7,F,Rented,Apartment,3,33,3.0587,1231.50
CUST11467,10,10,94.50,5.55,0.32,16,8,8,F,Rented,Apartment,4,38,3.5992,896.09
CUST11468,12,11,72.80,3.38,2.50,14,4,12,M,Rented,Flat,3,30,2.2138,735.66
CUST11469,10,4,107.65,3.43,1.27,19,9,2,F,Rented,Apartment,4,28,17.2699,1182.38
CUST1147,10,9,153.40,6.38,3.85,13,10,10,F,Rented,Apartment,4,27,1.2086,703.40
CUST11470,9,9,156.70,5.47,4.40,18,2,2,F,Owned,Apartment,3,25,0.1704,1113.54
CUST11471,6,2,239.60,8.80,6.81,20,2,3,F,Owned,Apartment,2,32,6.2407,1309.18
CUST11472,10,1,139.15,6.28,5.34,17,5,2,M,Rented,Apartment,3,31,2.1131,1051.00
CUST11473,6,4,192.60,14.88,12.54,15,6,5,M,Rented,Flat,4,25,3.7154,883.27
CUST11474,9,2,179.05,4.16,0.72,13,2,4,F,Owned,Flat,2,40,10.0094,690.94
CUST11475,12,6,93.05,5.03,0.44,20,11,9,M,Rented,Flat,2,49,1.9601,1300.12
CUST11476,9,4,98.35,3.13,0.14,22,4,9,F,Rented,Flat,2,29,13.3961,1499.11
CUST11477,11,11,123.35,4.77,1.07,15,5,6,M,Rented,Apartment,2,41,4.9205,871.45
CUST11478,8,5,160.80,5.69,0.02,20,6,4,M,Owned,Apartment,3,31,3.7642,1302.08
CUST11479,11,11,132.15,4.55,3.51,17,5,3,F,Rented,Apartment,2,30,6.0221,1037.33
CUST1148,7,5,126.65,5.57,0.43,17,1,3,M,Rented,Apartment,3,30,9.5377,1028.43
CUST11480,4,1,89.15,7.55,3.11,20,2,2,M,Owned,Apartment,3,39,5.0350,1291.66
CUST11481,11,1,107.55,5.94,4.53,14,10,2,M,Rented,Flat,5,30,4.7780,777.83
CUST11482,10,1,156.05,2.77,0.34,15,5,4,F,Owned,Apartment,2,30,7.8960,867.27
CUST11483,9,3,196.60,7.20,5.73,15,2,2,M,Rented,Apartment,4,32,6.9309,894.64
CUST11484,8,5,202.50,6.77,0.97,20,7,6,F,Rented,Apartment,3,31,1.0635,1369.17
CUST11485,5,3,146.45,7.57,2.87,17,3,5,F,Owned,Apartment,3,32,3.7701,1020.69
CUST11486,6,2,249.70,12.47,2.34,15,5,3,F,Rented,Apartment,4,33,4.5713,861.69
CUST11487,8,6,190.45,5.18,2.81,18,5,2,F,Owned,Apartment,4,22,4.8774,1152.15
CUST11488,7,6,278.75,4.48,0.12,22,3,7,F,Owned,Flat,5,36,1.5816,1583.39
CUST11489,7,6,231.35,10.36,1.63,16,6,4,F,Owned,Apartment,5,29,4.8795,923.25
CUST1149,12,2,84.10,2.41,0.83,15,5,2,M,Owned,Apartment,3,25,3.1615,840.79
CUST11490,7,1,191.65,7.07,6.69,18,6,6,M,Owned,Apartment,6,31,6.2015,1122.37
CUST11491,10,7,141.80,3.01,2.21,21,2,7,M,Rented,Flat,3,37,6.1754,1449.38
CUST11492,7,2,171.20,3.19,2.68,16,3,3,F,Rented,Apartment,3,32,5.5841,941.78
CUST11493,8,3,127.40,3.54,0.23,15,6,1,M,Owned,Flat,2,37,1.5949,791.19
CUST11494,9,8,155.15,12.06,6.62,17,1,4,F,Rented,Flat,2,33,1.3810,1011.17
CUST11495,11,6,90.60,1.71,0.03,15,2,10,M,Owned,Apartment,3,27,5.9850,836.83
CUST11496,5,4,157.05,7.77,0.24,17,3,4,M,Rented,Flat,2,30,2.9188,1004.44
CUST11497,6,2,174.75,4.58,3.97,14,3,1,M,Rented,Flat,1,45,9.2096,761.85
CUST11498,9,3,203.70,13.05,10.30,16,5,3,F,Owned,Flat,3,37,2.0034,932.23
CUST11499,8,1,157.20,12.57,4.00,15,3,5,F,Owned,Apartment,3,36,6.2572,861.97
CUST115,10,8,88.75,2.82,0.34,20,7,1,F,Rented,Apartment,5,33,5.5259,1314.26
CUST1150,11,10,101.70,2.88,1.71,20,1,8,F,Rented,Flat,3,45,3.6526,1290.30
CUST11500,12,7,151.80,4.64,0.50,16,6,4,F,Rented,Apartment,4,23,1.1360,971.42
CUST11501,12,8,118.45,3.28,2.81,16,6,6,M,Owned,Apartment,3,28,4.3570,964.16
CUST11502,6,3,167.20,3.08,1.09,18,2,3,F,Rented,Apartment,3,35,6.9976,1130.35
CUST11503,12,10,108.90,8.95,2.43,18,8,9,F,Rented,Flat,2,26,3.6308,1099.64
CUST11504,9,7,177.95,6.52,5.24,19,7,6,M,Owned,Apartment,1,30,4.5319,1217.62
CUST11505,10,9,134.10,3.56,2.00,24,4,3,F,Owned,Flat,4,25,0.8921,1820.42
CUST11506,10,10,150.20,3.59,1.02,13,8,1,M,Rented,Flat,6,40,0.2758,712.91
CUST11507,9,9,124.40,6.04,2.32,14,2,5,F,Owned,Apartment,5,32,5.8278,721.01
CUST11508,10,7,95.20,2.93,0.02,19,7,1,F,Rented,Flat,3,28,1.3024,1190.94
CUST11509,10,1,78.75,3.63,2.85,15,3,10,F,Rented,Flat,5,37,2.0938,825.09
CUST1151,9,8,177.55,6.64,0.28,29,9,8,F,Rented,Apartment,2,39,8.7110,2503.89
CUST11510,10,8,133.45,2.76,1.83,16,3,6,F,Owned,Apartment,2,28,14.7180,921.32
CUST11511,7,4,183.90,5.69,4.62,20,3,1,F,Owned,Flat,1,35,1.6771,1348.94
CUST11512,8,1,221.95,14.99,0.85,15,2,2,F,Rented,Apartment,5,39,5.0361,842.91
CUST11513,4,1,224.30,5.23,4.94,15,3,2,F,Rented,Apartment,2,35,2.0642,831.03
CUST11514,5,1,235.15,4.92,0.90,15,3,3,F,Rented,Apartment,4,33,4.2934,829.10
CUST11515,8,7,143.60,7.04,0.16,27,3,2,M,Rented,Apartment,1,43,1.0911,2261.85
CUST11516,11,10,154.45,2.85,1.35,20,10,2,F,Owned,Flat,3,37,1.5954,1321.96
CUST11517,10,1,52.25,3.20,1.88,21,7,10,F,Owned,Apartment,1,39,8.6489,1414.84
CUST11518,9,9,222.05,4.79,2.54,13,3,4,M,Rented,Flat,1,47,1.5597,750.71
CUST11519,8,3,157.90,4.27,3.95,12,1,6,F,Rented,Apartment,3,37,3.1473,570.34
CUST1152,12,2,153.00,4.25,0.32,14,5,2,M,Owned,Apartment,5,25,12.2307,770.11
CUST11520,9,4,239.85,8.58,2.73,14,5,3,F,Owned,Apartment,2,34,17.2828,756.41
CUST11521,7,2,174.30,8.53,3.38,17,4,3,M,Rented,Flat,2,28,1.7643,1033.07
CUST11522,7,2,162.95,6.25,0.26,23,2,5,F,Rented,Flat,5,29,5.3365,1642.55
CUST11523,12,3,94.75,6.04,0.70,20,2,8,M,Owned,Flat,2,37,1.8233,1292.10
CUST11524,7,3,117.35,5.33,3.10,21,1,2,F,Rented,Flat,4,30,3.2063,1415.76
CUST11525,7,4,201.15,9.91,7.65,14,1,4,F,Rented,Apartment,5,34,8.3481,744.61
CUST11526,9,4,243.20,3.96,1.71,13,3,5,M,Owned,Flat,5,34,6.4308,722.32
CUST11527,14,14,115.65,2.17,1.82,15,9,11,F,Rented,Flat,2,51,11.2974,793.64
CUST11528,11,9,110.85,0.98,0.95,26,1,1,M,Owned,Apartment,3,28,2.8450,2069.04
CUST11529,8,4,256.85,7.58,5.27,18,7,4,F,Rented,Apartment,4,26,1.9625,1141.06
CUST1153,6,2,217.85,12.53,1.60,16,5,2,F,Rented,Flat,1,42,8.9786,924.43
CUST11530,11,3,86.00,5.64,0.99,28,9,6,M,Rented,Apartment,2,42,5.5062,2362.00
CUST11531,6,4,198.55,5.42,3.92,19,4,2,F,Owned,Apartment,2,29,0.9950,1211.43
CUST11532,10,2,72.85,3.19,1.17,20,7,10,M,Owned,Apartment,1,31,7.7178,1285.28
CUST11533,13,1,146.85,4.62,2.46,22,4,6,F,Rented,Apartment,1,47,1.5409,1543.28
CUST11534,5,1,225.70,4.54,3.81,13,4,5,F,Rented,Apartment,4,29,7.0763,676.28
CUST11535,9,2,231.90,7.41,5.19,15,8,2,F,Rented,Apartment,2,35,10.0250,818.04
CUST11536,7,6,134.40,8.76,3.30,22,7,7,M,Rented,Apartment,3,31,15.3444,1556.26
CUST11537,12,7,136.90,5.93,3.48,17,5,8,F,Rented,Flat,4,26,3.6848,1010.87
CUST11538,12,6,104.15,2.79,1.84,17,5,3,F,Rented,Apartment,3,32,2.5055,1021.33
CUST11539,12,3,144.05,5.65,0.50,17,2,8,F,Rented,Flat,2,33,0.6327,1004.76
CUST1154,6,1,134.95,5.61,1.29,16,3,2,M,Rented,Flat,2,32,7.1964,887.55
CUST11540,8,5,122.95,4.47,2.63,16,4,2,F,Rented,Apartment,3,52,4.1895,933.34
CUST11541,8,8,229.80,4.70,3.37,15,3,8,F,Owned,Apartment,3,26,2.7980,880.30
CUST11542,10,5,135.85,3.22,0.10,20,6,6,F,Owned,Flat,2,28,3.1119,1298.02
CUST11543,8,1,136.80,14.20,13.70,15,4,2,F,Rented,Apartment,2,43,4.7250,820.92
CUST11544,10,3,130.45,5.38,3.69,14,8,6,F,Rented,Flat,3,32,3.6580,790.73
CUST11545,5,1,162.20,6.22,2.75,17,2,1,M,Rented,Apartment,4,43,3.3754,986.94
CUST11546,6,6,214.75,10.08,9.15,21,6,5,M,Owned,Apartment,3,49,4.3964,1470.54
CUST11547,11,4,138.85,4.42,3.37,25,4,5,F,Rented,Apartment,5,35,5.5909,1935.33
CUST11548,13,3,78.75,5.85,4.00,20,12,13,M,Owned,Flat,2,32,2.0065,1343.97
CUST11549,7,6,254.65,5.13,2.80,13,5,2,F,Rented,Flat,3,25,6.0750,721.60
CUST1155,7,1,116.70,3.30,1.36,16,7,2,F,Rented,Apartment,2,33,2.4626,963.88
CUST11550,11,2,124.05,5.57,4.29,14,11,3,M,Rented,Apartment,2,34,1.5567,783.28
CUST11551,12,2,94.35,6.02,5.82,22,8,10,F,Rented,Apartment,1,34,1.8003,1563.69
CUST11552,8,7,211.45,6.63,2.52,15,3,8,M,Rented,Apartment,2,27,0.1855,910.84
CUST11553,7,2,176.20,7.91,3.14,15,7,1,M,Rented,Apartment,2,32,0.4220,803.94
CUST11554,10,3,112.55,3.86,2.50,19,5,10,M,Rented,Apartment,4,30,2.3643,1215.03
CUST11555,6,3,225.00,7.63,1.10,16,3,1,F,Owned,Apartment,5,32,4.1121,948.49
CUST11556,10,4,100.30,5.95,0.34,16,1,9,F,Owned,Apartment,5,35,1.1525,954.42
CUST11557,5,3,183.65,5.75,0.44,16,4,1,F,Rented,Apartment,4,39,4.3824,963.39
CUST11558,6,4,131.35,12.30,8.41,18,3,3,M,Rented,Flat,3,38,8.6669,1112.60
CUST11559,10,8,80.80,5.17,1.11,14,2,5,M,Rented,Apartment,3,28,6.4641,718.31
CUST1156,10,5,91.75,7.78,4.12,25,2,4,F,Owned,Apartment,4,37,2.5952,1963.56
CUST11560,8,3,213.30,10.12,0.02,20,8,5,M,Rented,Flat,2,30,4.1162,1345.16
CUST11561,9,2,165.75,4.86,2.25,27,1,6,M,Rented,Apartment,2,32,19.5257,2256.42
CUST11562,12,5,127.85,2.51,0.42,21,2,11,F,Rented,Apartment,4,40,2.5142,1433.05
CUST11563,8,7,216.25,4.48,3.83,15,3,7,F,Rented,Apartment,4,37,9.5694,875.20
CUST11564,9,7,186.00,3.36,1.14,15,8,6,M,Owned,Apartment,4,38,9.5264,852.26
CUST11565,8,3,260.35,4.92,2.10,14,3,5,F,Owned,Flat,2,32,0.3362,801.12
CUST11566,12,10,76.25,6.47,0.34,13,3,9,M,Rented,Apartment,3,27,1.0387,656.53
CUST11567,12,1,97.10,4.27,1.94,15,1,7,M,Rented,Apartment,3,31,2.9492,848.09
CUST11568,12,5,152.75,2.29,0.58,16,11,1,F,Owned,Apartment,2,22,13.0115,952.99
CUST11569,13,11,87.95,2.24,1.75,18,10,11,M,Rented,Flat,2,25,6.9288,1131.87
CUST1157,14,13,88.20,6.92,1.37,15,5,5,F,Rented,Apartment,5,32,3.8205,838.09
CUST11570,11,9,122.00,4.73,0.70,19,1,4,M,Rented,Flat,2,34,5.6384,1198.50
CUST11571,5,4,206.15,8.52,7.11,14,2,1,F,Owned,Apartment,1,35,10.9844,760.90
CUST11572,7,6,194.15,13.66,9.21,17,7,6,F,Rented,Flat,2,29,1.6602,997.46
CUST11573,8,4,222.60,8.83,7.41,16,5,8,M,Rented,Flat,1,22,4.8740,905.85
CUST11574,7,3,132.45,3.16,0.55,18,2,4,M,Rented,Apartment,4,27,6.1095,1160.23
CUST11575,7,2,119.05,9.31,0.95,14,2,6,F,Owned,Flat,3,39,3.4516,755.65
CUST11576,8,8,229.35,2.85,1.01,16,4,1,F,Rented,Flat,2,43,6.0095,939.20
CUST11577,6,4,242.70,10.88,0.57,15,5,2,M,Owned,Apartment,4,39,10.7014,832.18
CUST11578,6,6,189.05,3.04,0.86,14,1,4,M,Rented,Apartment,3,30,4.8018,762.65
CUST11579,11,2,130.70,3.22,1.96,16,5,11,M,Rented,Apartment,5,33,5.1020,932.13
CUST1158,11,8,85.20,2.42,0.54,14,1,5,F,Owned,Apartment,1,42,9.7020,730.72
CUST11580,11,6,177.80,5.52,1.93,15,3,5,F,Rented,Apartment,3,30,4.2510,865.82
CUST11581,8,4,219.40,5.46,3.16,18,7,4,M,Rented,Apartment,3,37,3.5975,1077.57
CUST11582,12,5,107.75,2.70,0.62,18,10,5,F,Rented,Apartment,1,28,0.8809,1107.59
CUST11583,5,1,183.60,9.09,3.05,14,3,3,F,Rented,Apartment,6,28,3.9099,780.68
CUST11584,6,3,194.30,7.79,4.27,16,4,5,M,Rented,Apartment,4,35,7.1840,950.40
CUST11585,7,7,236.30,8.86,1.22,16,7,1,M,Rented,Flat,2,35,5.9800,924.25
CUST11586,6,1,223.70,8.50,7.88,22,4,4,M,Owned,Apartment,2,38,9.0901,1637.50
CUST11587,4,3,140.30,4.10,3.32,15,2,3,M,Rented,Apartment,2,34,7.2545,802.52
CUST11588,9,7,164.75,5.72,4.77,16,8,1,F,Rented,Apartment,4,37,5.1528,895.31
